Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Chipping Norton,-33.919686999999996,150.96307109999998,McDonald's,-33.92879869104644,150.9476798359417,Fast Food Restaurant
Chipping Norton,-33.919686999999996,150.96307109999998,RASHAYS,-33.88918,150.96771,Australian Restaurant
Chipping Norton,-33.919686999999996,150.96307109999998,Hungry Jack's,-33.909787497654364,150.939735556826,Fast Food Restaurant
Chipping Norton,-33.919686999999996,150.96307109999998,Gonca Foods,-33.929466,150.95166,Turkish Restaurant
Chiswick,-33.849833700000005,151.1378781,Charlotte Cafe,-33.856143,151.14648,Café
Chiswick,-33.849833700000005,151.1378781,Trovatino Cafe,-33.85763952727476,151.13107788682234,Café
Chiswick,-33.849833700000005,151.1378781,Le Village,-33.83533,151.15589,Café
Chiswick,-33.849833700000005,151.1378781,Village Bakery,-33.869912,151.129249,Bakery
Chiswick,-33.849833700000005,151.1378781,Appetite,-33.868194,151.129534,Café
Chiswick,-33.849833700000005,151.1378781,Cafe Elation,-33.8301,151.12642,Café
Chiswick,-33.849833700000005,151.1378781,Unwritten Bookshop Cafe,-33.82205785309875,151.134786203605,Café
Chiswick,-33.849833700000005,151.1378781,The Grindhouse Cafe,-33.85135,151.15362,Café
Chiswick,-33.849833700000005,151.1378781,Nield Park Pavilion,-33.86466131284446,151.14478453017418,Café
Chiswick,-33.849833700000005,151.1378781,Boronia Bakehouse,-33.82227558175694,151.1341903572605,Bakery
Chiswick,-33.849833700000005,151.1378781,Club Five Dock RSL,-33.8699283514254,151.12957038489813,Sports Bar
Chiswick,-33.849833700000005,151.1378781,Pasticceria Papa,-33.88036979291894,151.1389141901686,Bakery
Chiswick,-33.849833700000005,151.1378781,Rocco's Cafe,-33.86675422898259,151.1300340285341,Mediterranean Restaurant
Chiswick,-33.849833700000005,151.1378781,Breakfast Baked Goods & Wholefoods,-33.842026,151.10757,Café
Chiswick,-33.849833700000005,151.1378781,Boronia Kitchen,-33.82097,151.13453,Australian Restaurant
Chiswick,-33.849833700000005,151.1378781,Dos Señoritas,-33.832645,151.127622,Mexican Restaurant
Chiswick,-33.849833700000005,151.1378781,Prima Cucina,-33.85987,151.142451,Italian Restaurant
Chiswick,-33.849833700000005,151.1378781,Pepperseeds,-33.855735680597306,151.17455249620292,Thai Restaurant
Chiswick,-33.849833700000005,151.1378781,McDonald's,-33.8502016144458,151.1533814857012,Fast Food Restaurant
Chiswick,-33.849833700000005,151.1378781,Paperboy Concord,-33.844887,151.10735,Café
Chullora,-33.8925,151.0477778,Piccolo Me,-33.882439,151.040669,Café
Chullora,-33.8925,151.0477778,Gloria Jean's Coffees,-33.892805,151.061044,Coffee Shop
Chullora,-33.8925,151.0477778,Oporto,-33.887465020120466,151.07284829139948,Fast Food Restaurant
Chullora,-33.8925,151.0477778,McDonald's,-33.91407594488953,151.03863611454645,Fast Food Restaurant
Chullora,-33.8925,151.0477778,McDonald's,-33.88737668269139,151.0720986856799,Fast Food Restaurant
Chullora,-33.8925,151.0477778,Knafeh Bakery,-33.90661637379687,151.05742427304372,Food Truck
Chullora,-33.8925,151.0477778,Oven Bake,-33.90764536874091,151.0571172193227,Bakery
Chullora,-33.8925,151.0477778,PappaRich,-33.91308595046721,151.03403944534787,Malay Restaurant
Chullora,-33.8925,151.0477778,Mr Shawarma,-33.908527,151.05724,Middle Eastern Restaurant
Chullora,-33.8925,151.0477778,Glacage,-33.912705,151.035344,Café
Chullora,-33.8925,151.0477778,Bankstown Burgers,-33.908454,151.028873,Burger Joint
Chullora,-33.8925,151.0477778,KFC,-33.916288884620506,151.0388997872788,Fast Food Restaurant
Chullora,-33.8925,151.0477778,Oporto,-33.904974698142794,151.0645378543421,Fast Food Restaurant
Chullora,-33.8925,151.0477778,Soul Origin,-33.916277,151.038797,Australian Restaurant
Chullora,-33.8925,151.0477778,Sweets of Lebanon,-33.916680193679376,151.040275685796,Dessert Shop
Chullora,-33.8925,151.0477778,Cafe Dibi,-33.915906272618926,151.0400390625,Café
Chullora,-33.8925,151.0477778,Pure Thai,-33.8713,151.03153,Thai Restaurant
Chullora,-33.8925,151.0477778,McDonald's,-33.90184782425213,151.06511932765457,Fast Food Restaurant
Chullora,-33.8925,151.0477778,SeaSweet Patisserie,-33.91785936468469,151.04722927736486,Pastry Shop
Chullora,-33.8925,151.0477778,Al Aseel,-33.90627255832528,151.05761529721931,Lebanese Restaurant
Church Point,-33.65009570000001,151.2853102,Q cafe,-33.651088910682205,151.28870981927196,Café
Church Point,-33.65009570000001,151.2853102,Cafe Monaka,-33.676762,151.301801,Japanese Restaurant
Church Point,-33.65009570000001,151.2853102,Flying Fox Cafe,-33.6660132244495,151.3030252903381,Café
Church Point,-33.65009570000001,151.2853102,Berkelo,-33.67607,151.30273,Bakery
Church Point,-33.65009570000001,151.2853102,Iku Wholefood,-33.67615,151.303214,Vegetarian / Vegan Restaurant
Church Point,-33.65009570000001,151.2853102,"A Bientot Cake Shop "" Romeo Coffee""",-33.67702648337627,151.30274177127666,Café
Church Point,-33.65009570000001,151.2853102,Naughty And Nice Cafe,-33.67667310847398,151.30245132476182,Café
Church Point,-33.65009570000001,151.2853102,Ripe Grocer Mona Vale,-33.676414,151.302784,Juice Bar
Church Point,-33.65009570000001,151.2853102,Chargrill Charlie's,-33.67551,151.30301,Fried Chicken Joint
Church Point,-33.65009570000001,151.2853102,Banana Blossom,-33.676683,151.302435,Asian Restaurant
Church Point,-33.65009570000001,151.2853102,Bilgola Deli,-33.64644,151.31354,Café
Church Point,-33.65009570000001,151.2853102,Paddock & Vine,-33.675711,151.303341,Australian Restaurant
Church Point,-33.65009570000001,151.2853102,Amici Di Toni,-33.67638269851526,151.30325432523216,Italian Restaurant
Church Point,-33.65009570000001,151.2853102,2kf espresso,-33.67616292165255,151.30334770740728,Café
Church Point,-33.65009570000001,151.2853102,Quarterdeck Café,-33.659897,151.309308,Café
Church Point,-33.65009570000001,151.2853102,Stowaway Cafe,-33.65908005763172,151.2978156417512,Café
Church Point,-33.65009570000001,151.2853102,The Prikly Pair,-33.67675,151.30219,Café
Church Point,-33.65009570000001,151.2853102,Blue Pearl Restaurant (Bayview Beachfront),-33.65925538730539,151.29797509791,Thai Restaurant
Church Point,-33.65009570000001,151.2853102,The Waterfront Cafe & General Store,-33.64459347222978,151.28418170131525,Café
Church Point,-33.65009570000001,151.2853102,Mora's Gourmet Pizza,-33.67705535888672,151.3018035888672,Pizza Place
Clarendon,-33.6105511,150.7888909,Oporto,-33.60853,150.7888,Fried Chicken Joint
Clarendon,-33.6105511,150.7888909,BP,-33.60853,150.7888,Gas Station
Clarendon,-33.6105511,150.7888909,Cafe Cornerstone,-33.614198689658735,150.8130731811964,Café
Clarendon,-33.6105511,150.7888909,The Loaf Bakery,-33.61739,150.80717,Bakery
Clarendon,-33.6105511,150.7888909,The Bandra Feast,-33.600057,150.759234,Indian Restaurant
Clarendon,-33.6105511,150.7888909,Chubz & Gee,-33.61719258802317,150.8074302630262,Café
Clarendon,-33.6105511,150.7888909,the hawkesbury bistro,-33.60983012780232,150.81583857536316,Gastropub
Clarendon,-33.6105511,150.7888909,176 Brew Room,-33.59855313643218,150.7881414887429,African Restaurant
Clarendon,-33.6105511,150.7888909,Lisa's On George,-33.609592,150.816987,Café
Clarendon,-33.6105511,150.7888909,Soo's Chinese Restautant,-33.617827,150.806847,Chinese Restaurant
Clarendon,-33.6105511,150.7888909,Connection Cafe,-33.616236,150.807983,Café
Clarendon,-33.6105511,150.7888909,Bakers Delight,-33.6005859375,150.75721740722656,Bakery
Clarendon,-33.6105511,150.7888909,Shea's Pizza,-33.61273,150.81244,Pizza Place
Clarendon,-33.6105511,150.7888909,Harvest Restaurant,-33.609367,150.80737,Australian Restaurant
Clarendon,-33.6105511,150.7888909,Red Rooster,-33.608894486858304,150.81980635705816,Fried Chicken Joint
Clarendon,-33.6105511,150.7888909,Easy Lane Kitchen and Beer Garden,-33.618154,150.810453,Bistro
Clarendon,-33.6105511,150.7888909,Domino's Pizza,-33.61404,150.81244,Pizza Place
Clarendon,-33.6105511,150.7888909,Gloria Jean's Coffees,-33.607283,150.819476,Café
Clarendon,-33.6105511,150.7888909,"Messina Pizza, Pasta & Ribs",-33.61855,150.8068,Pizza Place
Clarendon,-33.6105511,150.7888909,The Evergreen Cafe,-33.60952904620278,150.81757517849843,Australian Restaurant
Clareville,-33.6320071,151.3145323,Bistro Boulevard,-33.635865,151.327938,French Restaurant
Clareville,-33.6320071,151.3145323,The Sneaky Grind,-33.63756133471067,151.32895239172012,Coffee Shop
Clareville,-33.6320071,151.3145323,MeKong,-33.63597,151.328164,Vietnamese Restaurant
Clareville,-33.6320071,151.3145323,Chilli Sha Sha,-33.654865,151.3199758529663,Thai Restaurant
Clareville,-33.6320071,151.3145323,Oliver's Pies,-33.621759397671305,151.33344663716832,Bakery
Clareville,-33.6320071,151.3145323,Beach House,-33.634957,151.331655,Café
Clareville,-33.6320071,151.3145323,Bangkok Sidewalk,-33.637574,151.328656,Thai Restaurant
Clareville,-33.6320071,151.3145323,Relish Cafe,-33.62733938633408,151.3346625304203,Café
Clareville,-33.6320071,151.3145323,Oceana Traders,-33.636929,151.329065,Seafood Restaurant
Clareville,-33.6320071,151.3145323,Caffeine Villains,-33.655579,151.31912,Coffee Shop
Clareville,-33.6320071,151.3145323,Ocean Master Seafood,-33.65373,151.32144,Seafood Restaurant
Clareville,-33.6320071,151.3145323,Crust Gourmet Pizza Bar,-33.654311,151.321048,Pizza Place
Clareville,-33.6320071,151.3145323,rukus,-33.654883,151.320026,Café
Clareville,-33.6320071,151.3145323,Harvest,-33.65537,151.32052,Café
Clareville,-33.6320071,151.3145323,Wasabi Japanese Restaurant,-33.637913,151.328582,Japanese Restaurant
Clareville,-33.6320071,151.3145323,Hong Kong Restaurant,-33.65588,151.31982,Chinese Restaurant
Clareville,-33.6320071,151.3145323,hungry ghost,-33.635909,151.328825,Coffee Shop
Clareville,-33.6320071,151.3145323,Honest Chicken,-33.6546,151.32139,Fried Chicken Joint
Clareville,-33.6320071,151.3145323,The Chick'n Shack,-33.62191,151.33354,Burger Joint
Clareville,-33.6320071,151.3145323,Pizza Hut,-33.65578056150336,151.31917556776034,Pizza Place
Claymore,-34.046944399999994,150.81,McDonald's,-34.04930168395851,150.82598647498983,Fast Food Restaurant
Claymore,-34.046944399999994,150.81,Sizzler,-34.04970104051101,150.82600158358994,Restaurant
Claymore,-34.046944399999994,150.81,Ah Dar’s,-34.075577,150.824343,Fish & Chips Shop
Claymore,-34.046944399999994,150.81,Boost Juice,-34.0691758366667,150.81142683506022,Juice Bar
Claymore,-34.046944399999994,150.81,McDonald's,-34.07119815206289,150.8105515079162,Fast Food Restaurant
Claymore,-34.046944399999994,150.81,McDonald's,-34.03547270939604,150.82109716037385,Fast Food Restaurant
Claymore,-34.046944399999994,150.81,Franky & Co,-34.06839,150.810432,Coffee Shop
Claymore,-34.046944399999994,150.81,King Kebab House,-34.06698004753235,150.81401327051861,Kebab Restaurant
Claymore,-34.046944399999994,150.81,KFC,-34.04878,150.82676,Fast Food Restaurant
Claymore,-34.046944399999994,150.81,Kings Charcoal Chicken,-34.064287878502164,150.816427095038,Fast Food Restaurant
Claymore,-34.046944399999994,150.81,Centre Court Takeaway Café,-34.065809373328925,150.81509991485422,Café
Claymore,-34.046944399999994,150.81,Seta's Cafe,-34.0674,150.812592,Café
Claymore,-34.046944399999994,150.81,The Cheesecake Shop,-34.06157297062478,150.8181315507123,Dessert Shop
Claymore,-34.046944399999994,150.81,Subway,-34.06794,150.813016,Sandwich Place
Claymore,-34.046944399999994,150.81,Fibonacci Coffee,-34.032673,150.816551,Coffee Shop
Claymore,-34.046944399999994,150.81,El Jannah,-34.071202309255135,150.81014897781543,Lebanese Restaurant
Claymore,-34.046944399999994,150.81,Burgers By Josh Campbelltown,-34.025787,150.81992,Burger Joint
Claymore,-34.046944399999994,150.81,Gold Star,-34.03216395812781,150.81646,Chinese Restaurant
Claymore,-34.046944399999994,150.81,Outback Steakhouse,-34.05029119210098,150.8282462483254,Steakhouse
Clemton Park,-33.9258322,151.1029075,Leaf Cafe & Co,-33.922662,151.102104,Café
Clemton Park,-33.9258322,151.1029075,Pete's Bakery,-33.94929,151.12669,Bakery
Clemton Park,-33.9258322,151.1029075,Coco Fresh Milk & Tea,-33.911575,151.10394,Bubble Tea Shop
Clemton Park,-33.9258322,151.1029075,McDonald's,-33.92556286392469,151.0868293837269,Fast Food Restaurant
Clemton Park,-33.9258322,151.1029075,Gyradiko,-33.94503502476137,151.12835629537798,Greek Restaurant
Clemton Park,-33.9258322,151.1029075,Yummy King BBQ Restaurant,-33.909008,151.103239,Chinese Restaurant
Clemton Park,-33.9258322,151.1029075,KFC,-33.92637774987614,151.08465857918029,Fast Food Restaurant
Clemton Park,-33.9258322,151.1029075,Zanyas,-33.95117,151.09352,Café
Clemton Park,-33.9258322,151.1029075,Bacdoosan BBQ Restaurant,-33.90923,151.103793,BBQ Joint
Clemton Park,-33.9258322,151.1029075,BP,-33.9457619,151.12304685,Gas Station
Clemton Park,-33.9258322,151.1029075,Gong Cha,-33.91285,151.10419,Bubble Tea Shop
Clemton Park,-33.9258322,151.1029075,meeting morgan,-33.94665706659655,151.09063730151823,Café
Clemton Park,-33.9258322,151.1029075,Pizza Land Steakhouse,-33.920235,151.07709,Italian Restaurant
Clemton Park,-33.9258322,151.1029075,Nando's,-33.91533871956084,151.11171238269645,Portuguese Restaurant
Clemton Park,-33.9258322,151.1029075,Vanilla Cupcakery,-33.948806,151.109623,Café
Clemton Park,-33.9258322,151.1029075,Canterbury Kebab,-33.913882744010195,151.1152873220673,Fast Food Restaurant
Clemton Park,-33.9258322,151.1029075,Gia Hội,-33.91116,151.10413,Vietnamese Restaurant
Clemton Park,-33.9258322,151.1029075,Albee's Kitchen,-33.91385446710632,151.10407978475345,Malay Restaurant
Clemton Park,-33.9258322,151.1029075,Gloria Jean's Coffees,-33.912527,151.1028,Coffee Shop
Clemton Park,-33.9258322,151.1029075,Golden Crown Yummy Express,-33.912509371791714,151.10400679854604,Malay Restaurant
Clovelly,-33.9126387,151.26179040000002,Sushigoi,-33.92058978051344,151.25530461966497,Sushi Restaurant
Clovelly,-33.9126387,151.26179040000002,Starbucks,-33.891673,151.249914,Coffee Shop
Clovelly,-33.9126387,151.26179040000002,Holly,-33.891799,151.252065,Café
Clovelly,-33.9126387,151.26179040000002,Birichina,-33.8923646912529,151.27279438134684,Café
Clovelly,-33.9126387,151.26179040000002,Toby’s Estate,-33.89164033396418,151.25038570051998,Coffee Shop
Clovelly,-33.9126387,151.26179040000002,David Jones Food Hall,-33.89108642003403,151.2502884695051,Food & Drink Shop
Clovelly,-33.9126387,151.26179040000002,The Diver Cafe,-33.92289685993795,151.2563783938999,Café
Clovelly,-33.9126387,151.26179040000002,Meidy’s Cafe,-33.893731,151.262919,Café
Clovelly,-33.9126387,151.26179040000002,Kelly's Bar & Grill,-33.891000907474094,151.25151067930645,Steakhouse
Clovelly,-33.9126387,151.26179040000002,KFC,-33.914640142168274,151.2402042869422,Fast Food Restaurant
Clovelly,-33.9126387,151.26179040000002,Ichi-ban Boshi (一番星) (Ichi-ban Boshi),-33.89203517962754,151.248637241122,Japanese Restaurant
Clovelly,-33.9126387,151.26179040000002,Luxe Espresso,-33.8919092640681,151.2506324812108,Café
Clovelly,-33.9126387,151.26179040000002,Ravesi's,-33.8911964145659,151.27377884065126,Bar
Clovelly,-33.9126387,151.26179040000002,Royal Randwick Shopping Centre,-33.91523775675091,151.24108022247822,Shopping Mall
Clovelly,-33.9126387,151.26179040000002,Guzman Y Gomez,-33.89134282691019,151.25118291769365,Mexican Restaurant
Clovelly,-33.9126387,151.26179040000002,Pattison's Patisserie,-33.892276866981355,151.25042861448622,Bakery
Clovelly,-33.9126387,151.26179040000002,The Foodary,-33.891452,151.249749,Coffee Shop
Clovelly,-33.9126387,151.26179040000002,Barzura,-33.92299234462711,151.257356992527,Café
Clovelly,-33.9126387,151.26179040000002,Betty’s Burger & Concrete Co,-33.892619,151.250837,Burger Joint
Clovelly,-33.9126387,151.26179040000002,Burger Project,-33.89191,151.25188,Burger Joint
Clyde,-33.83597460000001,151.017066,El Sweetie,-33.834596930358984,151.01099395048533,Middle Eastern Restaurant
Clyde,-33.83597460000001,151.017066,HC Hawa Charcoal Chicken,-33.834137433323896,151.01110215031485,Lebanese Restaurant
Clyde,-33.83597460000001,151.017066,Oporto,-33.847262,151.045746,Fast Food Restaurant
Clyde,-33.83597460000001,151.017066,The Alley Lujiaoxiang,-33.817309,151.003399,Bubble Tea Shop
Clyde,-33.83597460000001,151.017066,Sibel’s Cafe,-33.852202,151.033181,Café
Clyde,-33.83597460000001,151.017066,Chicago Jones,-33.847018,151.044677,Café
Clyde,-33.83597460000001,151.017066,Silver Cafe,-33.8396587357147,151.04151306636936,Café
Clyde,-33.83597460000001,151.017066,Kabul House Restaurant,-33.836491548489256,150.98974416061742,Afghan Restaurant
Clyde,-33.83597460000001,151.017066,Taj Indian Masala,-33.81731034180271,151.00024886971934,Indian Restaurant
Clyde,-33.83597460000001,151.017066,Ali Baba's Restaurant,-33.8516125864755,151.03304166678348,Turkish Restaurant
Clyde,-33.83597460000001,151.017066,Student Biryani,-33.85258,151.03299,Pakistani Restaurant
Clyde,-33.83597460000001,151.017066,Khaybar Authentic Afghan Cuisine,-33.85329153484796,151.03250372550684,Afghan Restaurant
Clyde,-33.83597460000001,151.017066,McDonald's,-33.838686501723544,150.99959813254367,Fast Food Restaurant
Clyde,-33.83597460000001,151.017066,Saravanaa Bhavan,-33.81333206298752,151.00782625610697,South Indian Restaurant
Clyde,-33.83597460000001,151.017066,McDonald's,-33.84470755524165,151.04114933894215,Fast Food Restaurant
Clyde,-33.83597460000001,151.017066,Westfield Food Court,-33.817131472519605,151.00141829047638,Food Court
Clyde,-33.83597460000001,151.017066,El Jannah,-33.83287210686707,151.01130652014302,Lebanese Restaurant
Clyde,-33.83597460000001,151.017066,PappaRich,-33.81730023323027,151.004560615457,Malay Restaurant
Clyde,-33.83597460000001,151.017066,Max Brenner Chocolate Bar,-33.81745950975652,151.00468805022223,Dessert Shop
Clyde,-33.83597460000001,151.017066,Starbucks,-33.81767355969165,151.00303505305678,Coffee Shop
Coasters Retreat,-33.6048099,151.29880419999998,Dunes Palm Beach Restaurant,-33.591516077194974,151.32387842268577,Australian Restaurant
Coasters Retreat,-33.6048099,151.29880419999998,Barrenjoey House,-33.596803757898755,151.3203341634999,Café
Coasters Retreat,-33.6048099,151.29880419999998,Seasoned Cafe,-33.599612,151.319173,Café
Coasters Retreat,-33.6048099,151.29880419999998,"Tortoise And The Hare, Palm Beach",-33.60162,151.31869,Coffee Shop
